application_row,score_pd,feature,observed_value,reference_value,pd_impact,absolute_impact,direction
717,0.1695625500174566,credit_amount,1505,2372.0,0.0024954765445154847,0.0024954765445154847,increases_risk
724,0.20710799803018545,purpose,new car,radio/tv,0.03557891447106201,0.03557891447106201,increases_risk
724,0.20710799803018545,housing,rent,own,0.021806087262161378,0.021806087262161378,increases_risk
724,0.20710799803018545,property_magnitude,real estate,car,-0.017203376883087484,0.017203376883087484,reduces_risk
724,0.20710799803018545,age,21,33.0,0.015523967100697394,0.015523967100697394,increases_risk
725,0.08832276195654444,age,41,33.0,-0.06326057771055445,0.06326057771055445,reduces_risk
725,0.08832276195654444,other_payment_plans,bank,none,0.04978224878810587,0.04978224878810587,increases_risk
725,0.08832276195654444,duration,6,18.0,-0.04530504482719523,0.04530504482719523,reduces_risk
725,0.08832276195654444,personal_status,female div/dep/mar,male single,0.024664560797808113,0.024664560797808113,increases_risk
729,0.24105404434083608,savings_status,>=1000,<100,-0.1659120582390913,0.1659120582390913,reduces_risk
729,0.24105404434083608,checking_status,>=200,no checking,0.15635480584767597,0.15635480584767597,increases_risk
729,0.24105404434083608,personal_status,male div/sep,male single,0.06556812698746625,0.06556812698746625,increases_risk
729,0.24105404434083608,credit_amount,1275,2372.0,0.04304926094694869,0.04304926094694869,increases_risk
739,0.68699711908774,checking_status,0<=X<200,no checking,0.22346681593803064,0.22346681593803064,increases_risk
739,0.68699711908774,credit_history,no credits/all paid,existing paid,0.15760971308803784,0.15760971308803784,increases_risk
739,0.68699711908774,personal_status,female div/dep/mar,male single,0.08930734634999549,0.08930734634999549,increases_risk
739,0.68699711908774,housing,rent,own,0.08190459744182033,0.08190459744182033,increases_risk
742,0.08825055410923723,savings_status,no known savings,<100,-0.04706690667376544,0.04706690667376544,reduces_risk
742,0.08825055410923723,own_telephone,yes,none,-0.004281866309860535,0.004281866309860535,reduces_risk
742,0.08825055410923723,property_magnitude,life insurance,car,-0.00212411269150857,0.00212411269150857,reduces_risk
742,0.08825055410923723,age,41,33.0,-0.001226769072953493,0.001226769072953493,reduces_risk
746,0.47008145460167117,checking_status,<0,no checking,0.25112466485121354,0.25112466485121354,increases_risk
746,0.47008145460167117,duration,15,18.0,-0.11400542968713945,0.11400542968713945,reduces_risk
746,0.47008145460167117,purpose,new car,radio/tv,0.07646092549043487,0.07646092549043487,increases_risk
746,0.47008145460167117,personal_status,female div/dep/mar,male single,0.07260723988412082,0.07260723988412082,increases_risk
751,0.6490548256142425,checking_status,<0,no checking,0.34276646230810637,0.34276646230810637,increases_risk
751,0.6490548256142425,credit_amount,976,2372.0,0.11887165084705298,0.11887165084705298,increases_risk
751,0.6490548256142425,purpose,new car,radio/tv,0.09131965400011421,0.09131965400011421,increases_risk
751,0.6490548256142425,installment_commitment,1,4.0,-0.05435113161849048,0.05435113161849048,reduces_risk
761,0.4378178324734104,checking_status,<0,no checking,0.2334033602644626,0.2334033602644626,increases_risk
761,0.4378178324734104,credit_history,critical/other existing credit,existing paid,-0.12734945377737467,0.12734945377737467,reduces_risk
761,0.4378178324734104,housing,rent,own,0.045934575602831096,0.045934575602831096,increases_risk
761,0.4378178324734104,property_magnitude,real estate,car,0.024455640871879347,0.024455640871879347,increases_risk
772,0.050296010966290196,purpose,used car,radio/tv,-0.030191410704857195,0.030191410704857195,reduces_risk
772,0.050296010966290196,credit_history,critical/other existing credit,existing paid,-0.024725611918324487,0.024725611918324487,reduces_risk
772,0.050296010966290196,age,36,33.0,-0.008197152503031754,0.008197152503031754,reduces_risk
772,0.050296010966290196,installment_commitment,1,4.0,-0.005863505294701664,0.005863505294701664,reduces_risk
779,0.47085100559950654,purpose,repairs,radio/tv,0.13905688145191109,0.13905688145191109,increases_risk
779,0.47085100559950654,personal_status,female div/dep/mar,male single,0.08556838231625918,0.08556838231625918,increases_risk
779,0.47085100559950654,checking_status,0<=X<200,no checking,0.07357361962352021,0.07357361962352021,increases_risk
779,0.47085100559950654,credit_amount,3872,2372.0,-0.06536374436407388,0.06536374436407388,reduces_risk
788,0.3937680528010563,checking_status,0<=X<200,no checking,0.08981844029244518,0.08981844029244518,increases_risk
788,0.3937680528010563,credit_amount,6224,2372.0,-0.05719709043482618,0.05719709043482618,reduces_risk
788,0.3937680528010563,purpose,education,radio/tv,-0.056312147442935834,0.056312147442935834,reduces_risk
788,0.3937680528010563,property_magnitude,no known property,car,0.039858108432233086,0.039858108432233086,increases_risk
791,0.07068465661883505,purpose,used car,radio/tv,-0.03758501533431009,0.03758501533431009,reduces_risk
791,0.07068465661883505,savings_status,no known savings,<100,-0.029752756212448536,0.029752756212448536,reduces_risk
791,0.07068465661883505,own_telephone,yes,none,-0.009843675562033707,0.009843675562033707,reduces_risk
791,0.07068465661883505,credit_amount,6313,2372.0,0.006930599588067202,0.006930599588067202,increases_risk
793,0.4049097808839008,checking_status,>=200,no checking,0.21086857768732498,0.21086857768732498,increases_risk
793,0.4049097808839008,duration,24,18.0,0.04548131167352876,0.04548131167352876,increases_risk
793,0.4049097808839008,personal_status,male div/sep,male single,0.04457222814162454,0.04457222814162454,increases_risk
793,0.4049097808839008,property_magnitude,no known property,car,0.04049363343430923,0.04049363343430923,increases_risk
794,0.14081734465418824,savings_status,500<=X<1000,<100,-0.05128398345719598,0.05128398345719598,reduces_risk
794,0.14081734465418824,housing,rent,own,0.023048364325809992,0.023048364325809992,increases_risk
794,0.14081734465418824,purpose,furniture/equipment,radio/tv,0.020138818077565804,0.020138818077565804,increases_risk
794,0.14081734465418824,credit_amount,3062,2372.0,-0.016690905119188137,0.016690905119188137,reduces_risk
796,0.1912712779311854,checking_status,<0,no checking,0.11693372849202292,0.11693372849202292,increases_risk
796,0.1912712779311854,purpose,used car,radio/tv,-0.10040666563654502,0.10040666563654502,reduces_risk
796,0.1912712779311854,installment_commitment,1,4.0,-0.061524508075186696,0.061524508075186696,reduces_risk
796,0.1912712779311854,savings_status,no known savings,<100,-0.0606890453399023,0.0606890453399023,reduces_risk
799,0.2215137231460618,checking_status,0<=X<200,no checking,0.09391737906901126,0.09391737906901126,increases_risk
799,0.2215137231460618,duration,9,18.0,-0.06237161937620736,0.06237161937620736,reduces_risk
799,0.2215137231460618,property_magnitude,real estate,car,-0.055865176618584284,0.055865176618584284,reduces_risk
799,0.2215137231460618,savings_status,no known savings,<100,-0.050027164202447266,0.050027164202447266,reduces_risk
800,0.25841730870405605,credit_history,critical/other existing credit,existing paid,-0.1153975564817189,0.1153975564817189,reduces_risk
800,0.25841730870405605,num_dependents,2,1.0,0.07497696464075396,0.07497696464075396,increases_risk
800,0.25841730870405605,purpose,education,radio/tv,0.07332896246216311,0.07332896246216311,increases_risk
800,0.25841730870405605,credit_amount,1597,2372.0,0.040514920741251154,0.040514920741251154,increases_risk
801,0.40946351247581,checking_status,0<=X<200,no checking,0.18004605501451418,0.18004605501451418,increases_risk
801,0.40946351247581,other_payment_plans,bank,none,0.12171056352507309,0.12171056352507309,increases_risk
801,0.40946351247581,housing,rent,own,0.08011036763513901,0.08011036763513901,increases_risk
801,0.40946351247581,credit_amount,1795,2372.0,0.03746930124544379,0.03746930124544379,increases_risk
802,0.4589491195649664,checking_status,<0,no checking,0.2606374289197423,0.2606374289197423,increases_risk
802,0.4589491195649664,credit_history,critical/other existing credit,existing paid,-0.10615519457466827,0.10615519457466827,reduces_risk
802,0.4589491195649664,credit_amount,4272,2372.0,0.10014357489991488,0.10014357489991488,increases_risk
802,0.4589491195649664,personal_status,female div/dep/mar,male single,0.07088149186943205,0.07088149186943205,increases_risk
803,0.07002363635954496,credit_history,critical/other existing credit,existing paid,-0.04320792018357565,0.04320792018357565,reduces_risk
803,0.07002363635954496,age,35,33.0,-0.013625354393954736,0.013625354393954736,reduces_risk
803,0.07002363635954496,credit_amount,976,2372.0,0.00981375254623397,0.00981375254623397,increases_risk
803,0.07002363635954496,savings_status,no known savings,<100,-0.008509326127898564,0.008509326127898564,reduces_risk
804,0.42949600300792623,checking_status,0<=X<200,no checking,0.12889549333308065,0.12889549333308065,increases_risk
804,0.42949600300792623,personal_status,female div/dep/mar,male single,0.08272301421088124,0.08272301421088124,increases_risk
804,0.42949600300792623,purpose,new car,radio/tv,0.06857480412422995,0.06857480412422995,increases_risk
804,0.42949600300792623,credit_amount,7472,2372.0,0.06053155653342307,0.06053155653342307,increases_risk
806,0.11620951347012577,duration,6,18.0,-0.18861605455095448,0.18861605455095448,reduces_risk
806,0.11620951347012577,property_magnitude,real estate,car,-0.07283789396582126,0.07283789396582126,reduces_risk
806,0.11620951347012577,checking_status,0<=X<200,no checking,0.03990576725852653,0.03990576725852653,increases_risk
806,0.11620951347012577,employment,<1,1<=X<4,0.026288840609467734,0.026288840609467734,increases_risk
817,0.05791241660387836,duration,6,18.0,-0.06532342874086987,0.06532342874086987,reduces_risk
817,0.05791241660387836,credit_history,critical/other existing credit,existing paid,-0.01917431902497746,0.01917431902497746,reduces_risk
817,0.05791241660387836,personal_status,female div/dep/mar,male single,0.0093002893439953,0.0093002893439953,increases_risk
817,0.05791241660387836,employment,4<=X<7,1<=X<4,-0.007707505835872694,0.007707505835872694,reduces_risk
818,0.6828460082618859,credit_amount,15857,2372.0,0.14068844765328603,0.14068844765328603,increases_risk
818,0.6828460082618859,personal_status,male div/sep,male single,0.05209972539370489,0.05209972539370489,increases_risk
818,0.6828460082618859,installment_commitment,2,4.0,-0.05095013433257145,0.05095013433257145,reduces_risk
818,0.6828460082618859,job,high qualif/self emp/mgmt,skilled,-0.03932805893207603,0.03932805893207603,reduces_risk
831,0.7621240494448166,checking_status,<0,no checking,0.42673371759910256,0.42673371759910256,increases_risk
831,0.7621240494448166,credit_amount,1216,2372.0,0.11759316166470146,0.11759316166470146,increases_risk
831,0.7621240494448166,purpose,new car,radio/tv,0.0894058665571249,0.0894058665571249,increases_risk
831,0.7621240494448166,housing,rent,own,0.03902357282946167,0.03902357282946167,increases_risk
832,0.7888112980654024,checking_status,<0,no checking,0.19083865344481088,0.19083865344481088,increases_risk
832,0.7888112980654024,credit_history,no credits/all paid,existing paid,0.1126907413917897,0.1126907413917897,increases_risk
832,0.7888112980654024,installment_commitment,2,4.0,-0.057595327927247864,0.057595327927247864,reduces_risk
832,0.7888112980654024,housing,rent,own,0.040275983587743314,0.040275983587743314,increases_risk
840,0.55104349540801,checking_status,<0,no checking,0.35577572174674066,0.35577572174674066,increases_risk
840,0.55104349540801,duration,36,18.0,0.07748051647154192,0.07748051647154192,increases_risk
840,0.55104349540801,property_magnitude,life insurance,car,-0.02270802565674146,0.02270802565674146,reduces_risk
840,0.55104349540801,employment,4<=X<7,1<=X<4,-0.022155245088346653,0.022155245088346653,reduces_risk
844,0.365154220922689,other_payment_plans,bank,none,0.17291541709649025,0.17291541709649025,increases_risk
844,0.365154220922689,purpose,furniture/equipment,radio/tv,0.032338097276227884,0.032338097276227884,increases_risk
844,0.365154220922689,own_telephone,yes,none,-0.02810569685757286,0.02810569685757286,reduces_risk
844,0.365154220922689,num_dependents,2,1.0,0.02173737198640663,0.02173737198640663,increases_risk
845,0.14643251416101416,savings_status,no known savings,<100,-0.11091626145876343,0.11091626145876343,reduces_risk
845,0.14643251416101416,checking_status,0<=X<200,no checking,0.06667430462377111,0.06667430462377111,increases_risk
845,0.14643251416101416,employment,4<=X<7,1<=X<4,-0.03149453128290278,0.03149453128290278,reduces_risk
845,0.14643251416101416,installment_commitment,2,4.0,-0.016246507746688288,0.016246507746688288,reduces_risk
848,0.3042597319061423,checking_status,<0,no checking,0.22618465594363973,0.22618465594363973,increases_risk
848,0.3042597319061423,duration,9,18.0,-0.1952576683873294,0.1952576683873294,reduces_risk
848,0.3042597319061423,property_magnitude,real estate,car,-0.0976506347191049,0.0976506347191049,reduces_risk
848,0.3042597319061423,credit_amount,1364,2372.0,0.04210769153560434,0.04210769153560434,increases_risk
853,0.6910653960265706,checking_status,<0,no checking,0.3633985821620433,0.3633985821620433,increases_risk
853,0.6910653960265706,property_magnitude,no known property,car,0.12791996729334876,0.12791996729334876,increases_risk
853,0.6910653960265706,credit_history,all paid,existing paid,0.05257484061575046,0.05257484061575046,increases_risk
853,0.6910653960265706,purpose,new car,radio/tv,0.04681710930410954,0.04681710930410954,increases_risk
854,0.34671261366923073,credit_amount,10875,2372.0,0.1689312984617785,0.1689312984617785,increases_risk
854,0.34671261366923073,installment_commitment,2,4.0,-0.13239363387468694,0.13239363387468694,reduces_risk
854,0.34671261366923073,duration,36,18.0,-0.033936371933406595,0.033936371933406595,reduces_risk
854,0.34671261366923073,purpose,new car,radio/tv,0.01828987344805466,0.01828987344805466,increases_risk
856,0.12238091467325367,credit_amount,894,2372.0,0.040878240247310266,0.040878240247310266,increases_risk
856,0.12238091467325367,age,40,33.0,-0.030881791798616595,0.030881791798616595,reduces_risk
856,0.12238091467325367,employment,4<=X<7,1<=X<4,-0.025217853519913166,0.025217853519913166,reduces_risk
856,0.12238091467325367,personal_status,female div/dep/mar,male single,0.017745959710899595,0.017745959710899595,increases_risk
858,0.35939416018364634,checking_status,<0,no checking,0.2284945285306618,0.2284945285306618,increases_risk
858,0.35939416018364634,duration,15,18.0,-0.13165346107674797,0.13165346107674797,reduces_risk
858,0.35939416018364634,credit_amount,3959,2372.0,-0.05371027361869535,0.05371027361869535,reduces_risk
858,0.35939416018364634,purpose,new car,radio/tv,0.050165204644620376,0.050165204644620376,increases_risk
860,0.052115671760732986,purpose,used car,radio/tv,-0.031290463465500996,0.031290463465500996,reduces_risk
860,0.052115671760732986,savings_status,>=1000,<100,-0.02526864150482324,0.02526864150482324,reduces_risk
860,0.052115671760732986,credit_amount,5804,2372.0,0.0075555367084067515,0.0075555367084067515,increases_risk
860,0.052115671760732986,credit_history,critical/other existing credit,existing paid,-0.004551415732072461,0.004551415732072461,reduces_risk
875,0.21481276624305243,checking_status,0<=X<200,no checking,0.1383618992190203,0.1383618992190203,increases_risk
875,0.21481276624305243,credit_history,critical/other existing credit,existing paid,-0.07509297398793283,0.07509297398793283,reduces_risk
875,0.21481276624305243,credit_amount,1322,2372.0,0.07376970590374538,0.07376970590374538,increases_risk
875,0.21481276624305243,age,40,33.0,-0.059465785690478085,0.059465785690478085,reduces_risk
877,0.13680377951707043,credit_amount,3595,2372.0,-0.043594874201303146,0.043594874201303146,reduces_risk
877,0.13680377951707043,duration,36,18.0,0.025579024916039375,0.025579024916039375,increases_risk
877,0.13680377951707043,age,28,33.0,0.002140851739710098,0.002140851739710098,increases_risk
877,0.13680377951707043,employment,>=7,1<=X<4,-0.0009125292918890082,0.0009125292918890082,reduces_risk
887,0.6949553136785037,credit_amount,15672,2372.0,0.26101171820931246,0.26101171820931246,increases_risk
887,0.6949553136785037,checking_status,0<=X<200,no checking,0.16316808449993503,0.16316808449993503,increases_risk
887,0.6949553136785037,age,23,33.0,0.068229953397273,0.068229953397273,increases_risk
887,0.6949553136785037,duration,48,18.0,0.04360907250203905,0.04360907250203905,increases_risk
890,0.31526230126130705,credit_history,critical/other existing credit,existing paid,-0.18694472455581634,0.18694472455581634,reduces_risk
890,0.31526230126130705,checking_status,<0,no checking,0.16546627130856753,0.16546627130856753,increases_risk
890,0.31526230126130705,duration,27,18.0,0.035663181566440716,0.035663181566440716,increases_risk
890,0.31526230126130705,job,high qualif/self emp/mgmt,skilled,-0.03484772370937855,0.03484772370937855,reduces_risk
915,0.7162869407699244,credit_amount,18424,2372.0,0.1722797343860466,0.1722797343860466,increases_risk
915,0.7162869407699244,credit_history,no credits/all paid,existing paid,0.06743290860350315,0.06743290860350315,increases_risk
915,0.7162869407699244,installment_commitment,1,4.0,-0.06218723702065854,0.06218723702065854,reduces_risk
915,0.7162869407699244,duration,48,18.0,0.045156069732141924,0.045156069732141924,increases_risk
917,0.5383877720952847,credit_amount,14896,2372.0,0.2868470207122204,0.2868470207122204,increases_risk
917,0.5383877720952847,duration,6,18.0,-0.19183503696294146,0.19183503696294146,reduces_risk
917,0.5383877720952847,checking_status,<0,no checking,-0.1699370049793384,0.1699370049793384,reduces_risk
917,0.5383877720952847,purpose,new car,radio/tv,-0.08999859200784432,0.08999859200784432,reduces_risk
921,0.343847198849772,credit_amount,12749,2372.0,0.15185586336362378,0.15185586336362378,increases_risk
921,0.343847198849772,savings_status,500<=X<1000,<100,-0.13106278444243707,0.13106278444243707,reduces_risk
921,0.343847198849772,employment,4<=X<7,1<=X<4,-0.07015688264295661,0.07015688264295661,reduces_risk
921,0.343847198849772,credit_history,delayed previously,existing paid,0.01656424741788337,0.01656424741788337,increases_risk
931,0.33171169463464356,checking_status,0<=X<200,no checking,0.13921423630574795,0.13921423630574795,increases_risk
931,0.33171169463464356,duration,9,18.0,-0.10049545118253372,0.10049545118253372,reduces_risk
931,0.33171169463464356,employment,<1,1<=X<4,0.09009706667913156,0.09009706667913156,increases_risk
931,0.33171169463464356,age,22,33.0,0.0310613836423691,0.0310613836423691,increases_risk
933,0.060487891397600746,credit_history,critical/other existing credit,existing paid,-0.04393143190243824,0.04393143190243824,reduces_risk
933,0.060487891397600746,age,42,33.0,-0.021009793612019115,0.021009793612019115,reduces_risk
933,0.060487891397600746,savings_status,500<=X<1000,<100,-0.009001128236233502,0.009001128236233502,reduces_risk
933,0.060487891397600746,own_telephone,yes,none,-0.007932063381121263,0.007932063381121263,reduces_risk
936,0.23311662922053497,duration,9,18.0,-0.15477538847302638,0.15477538847302638,reduces_risk
936,0.23311662922053497,checking_status,>=200,no checking,0.1058903935478015,0.1058903935478015,increases_risk
936,0.23311662922053497,property_magnitude,real estate,car,-0.08249827255152634,0.08249827255152634,reduces_risk
936,0.23311662922053497,credit_amount,745,2372.0,0.06166070534604323,0.06166070534604323,increases_risk
938,0.4422797995746877,checking_status,0<=X<200,no checking,0.21778070996176277,0.21778070996176277,increases_risk
938,0.4422797995746877,credit_amount,6288,2372.0,-0.08623383046304972,0.08623383046304972,reduces_risk
938,0.4422797995746877,property_magnitude,no known property,car,0.04109765127312459,0.04109765127312459,increases_risk
938,0.4422797995746877,purpose,education,radio/tv,-0.03323441004596661,0.03323441004596661,reduces_risk
941,0.11202561141004257,duration,10,18.0,-0.0795097196337848,0.0795097196337848,reduces_risk
941,0.11202561141004257,purpose,new car,radio/tv,0.018931651726520976,0.018931651726520976,increases_risk
941,0.11202561141004257,property_magnitude,real estate,car,-0.018510066792344557,0.018510066792344557,reduces_risk
941,0.11202561141004257,installment_commitment,3,4.0,-0.01771060084490221,0.01771060084490221,reduces_risk
944,0.37245801189685057,checking_status,<0,no checking,0.22788061995834177,0.22788061995834177,increases_risk
944,0.37245801189685057,duration,15,18.0,-0.12625768013994243,0.12625768013994243,reduces_risk
944,0.37245801189685057,other_parties,guarantor,none,-0.10554770153832571,0.10554770153832571,reduces_risk
944,0.37245801189685057,housing,rent,own,0.06735709835022852,0.06735709835022852,increases_risk
947,0.13565445277318555,employment,unemployed,1<=X<4,0.024495531642757043,0.024495531642757043,increases_risk
947,0.13565445277318555,credit_amount,2859,2372.0,-0.0192465750260713,0.0192465750260713,reduces_risk
947,0.13565445277318555,purpose,new car,radio/tv,0.01643535638135689,0.01643535638135689,increases_risk
947,0.13565445277318555,savings_status,no known savings,<100,-0.013674424672932867,0.013674424672932867,reduces_risk
953,0.606175348166199,credit_amount,10974,2372.0,0.22677740978892197,0.22677740978892197,increases_risk
953,0.606175348166199,purpose,furniture/equipment,radio/tv,0.07548591385837544,0.07548591385837544,increases_risk
953,0.606175348166199,personal_status,female div/dep/mar,male single,0.07047221699015349,0.07047221699015349,increases_risk
953,0.606175348166199,duration,36,18.0,0.06602452194343988,0.06602452194343988,increases_risk
966,0.21661943296149141,checking_status,0<=X<200,no checking,0.11796596567437147,0.11796596567437147,increases_risk
966,0.21661943296149141,savings_status,500<=X<1000,<100,-0.0891544370238316,0.0891544370238316,reduces_risk
966,0.21661943296149141,credit_history,critical/other existing credit,existing paid,-0.0433006067776138,0.0433006067776138,reduces_risk
966,0.21661943296149141,duration,27,18.0,0.02327357357130566,0.02327357357130566,increases_risk
974,0.12870682529324792,credit_history,critical/other existing credit,existing paid,-0.044079185753337524,0.044079185753337524,reduces_risk
974,0.12870682529324792,personal_status,female div/dep/mar,male single,0.017758942258846597,0.017758942258846597,increases_risk
974,0.12870682529324792,duration,30,18.0,0.006997169434020206,0.006997169434020206,increases_risk
974,0.12870682529324792,credit_amount,2831,2372.0,-0.005175761162248882,0.005175761162248882,reduces_risk
977,0.20136104298709034,savings_status,no known savings,<100,-0.1380538499755672,0.1380538499755672,reduces_risk
977,0.20136104298709034,checking_status,0<=X<200,no checking,0.013427545676037073,0.013427545676037073,increases_risk
977,0.20136104298709034,credit_history,delayed previously,existing paid,-0.013355935366221955,0.013355935366221955,reduces_risk
977,0.20136104298709034,credit_amount,2427,2372.0,0.012405886280535877,0.012405886280535877,increases_risk
992,0.33459718840208663,checking_status,<0,no checking,0.1980654001399049,0.1980654001399049,increases_risk
992,0.33459718840208663,savings_status,no known savings,<100,-0.11253834478206359,0.11253834478206359,reduces_risk
992,0.33459718840208663,installment_commitment,2,4.0,-0.07524062398049053,0.07524062398049053,reduces_risk
992,0.33459718840208663,job,unskilled resident,skilled,-0.0512676047004304,0.0512676047004304,reduces_risk
993,0.4976762826475912,checking_status,<0,no checking,0.24310515157685975,0.24310515157685975,increases_risk
993,0.4976762826475912,duration,36,18.0,0.06847558651862073,0.06847558651862073,increases_risk
993,0.4976762826475912,credit_amount,3959,2372.0,-0.048804067202705526,0.048804067202705526,reduces_risk
993,0.4976762826475912,job,high qualif/self emp/mgmt,skilled,-0.029546710261152576,0.029546710261152576,reduces_risk
996,0.37688112853809996,checking_status,<0,no checking,0.26365220202573114,0.26365220202573114,increases_risk
996,0.37688112853809996,purpose,used car,radio/tv,-0.1370621767918906,0.1370621767918906,reduces_risk
996,0.37688112853809996,personal_status,male div/sep,male single,0.0697792591823101,0.0697792591823101,increases_risk
996,0.37688112853809996,duration,30,18.0,0.06912360866085515,0.06912360866085515,increases_risk
998,0.7287126078217402,checking_status,<0,no checking,0.4473820232524088,0.4473820232524088,increases_risk
998,0.7287126078217402,duration,45,18.0,0.16322791502830059,0.16322791502830059,increases_risk
998,0.7287126078217402,property_magnitude,no known property,car,0.04312625536398773,0.04312625536398773,increases_risk
998,0.7287126078217402,credit_amount,1845,2372.0,0.020192108226649852,0.020192108226649852,increases_risk
