account_id,reporting_month,product_type,state,risk_band,status,days_past_due,ead,original_pd,stressed_pd,pd_uplift,lifetime_pd,lgd,ifrs9_stage,stage_trigger,ecl_provision,coverage_ratio
AUS-001471,2026-08-31,credit_card,VIC,B,CURRENT,0,2570.33,0.034826,0.049322,1.4162407396772525,0.0691478372616553,0.62,Stage 1,performing,78.59976608119999,0.030579639999999995
AUS-001104,2026-08-31,credit_card,QLD,A,CURRENT,0,5563.35,0.016051,0.022732,1.416235748551492,0.04860038862943683,0.62,Stage 1,performing,78.408964764,0.01409384
AUS-000723,2026-08-31,personal_loan,VIC,C,CURRENT,0,1102.08,0.080879,0.114545,1.416251437332311,0.16679907773060443,0.62,Stage 1,performing,78.26740723199998,0.0710179
AUS-002853,2026-08-31,credit_card,NSW,B,CURRENT,0,2513.06,0.035465,0.050227,1.4162413647257859,0.062384508588075316,0.62,Stage 1,performing,78.2585480644,0.031140740000000004
AUS-000750,2026-08-31,credit_card,NSW,C,CURRENT,0,1031.73,0.086219,0.122108,1.4162539579443045,0.14095758672125136,0.62,Stage 1,performing,78.10914184079999,0.07570695999999999
AUS-002983,2026-08-31,personal_loan,VIC,A,CURRENT,0,5246.73,0.016903,0.023939,1.4162574690883274,0.03569273138521101,0.62,Stage 1,performing,77.87291107139998,0.014842179999999998
AUS-000248,2026-08-31,personal_loan,NSW,A,CURRENT,0,3180.41,0.027806,0.03938,1.4162410990433718,0.11057587668393853,0.62,Stage 1,performing,77.65161839599999,0.0244156
AUS-002382,2026-08-31,personal_loan,WA,A,CURRENT,0,3813.28,0.02318,0.032829,1.4162640207075063,0.09276904682800358,0.62,Stage 1,performing,77.61542485439999,0.020353979999999997
AUS-002537,2026-08-31,auto_loan,NSW,B,CURRENT,0,2187.7,0.065822,0.09322,1.4162438090608003,0.09321999999999997,0.38,Stage 1,performing,77.49620972,0.0354236
AUS-000782,2026-08-31,credit_card,ACT,B,CURRENT,0,1353.7,0.065153,0.092273,1.416250978466072,0.20219713486547497,0.62,Stage 1,performing,77.444175262,0.05720926
AUS-002491,2026-08-31,credit_card,ACT,B,CURRENT,0,1452.91,0.060626,0.085862,1.4162570514300794,0.1453848556289744,0.62,Stage 1,performing,77.34485022039999,0.053234439999999994
AUS-001160,2026-08-31,auto_loan,VIC,B,CURRENT,0,3233.08,0.044437,0.062934,1.4162522222472267,0.06293400000000005,0.38,Stage 1,performing,77.3188495536,0.023914920000000003
AUS-002511,2026-08-31,auto_loan,VIC,A,CURRENT,0,6079.12,0.023608,0.033435,1.4162572009488308,0.03343499999999999,0.38,Stage 1,performing,77.237043336,0.012705300000000001
AUS-002666,2026-08-31,credit_card,VIC,B,CURRENT,0,2140.83,0.041043,0.058127,1.4162463757522596,0.12168543195697978,0.62,Stage 1,performing,77.15281575419999,0.03603874
AUS-000472,2026-08-31,auto_loan,SA,A,CURRENT,0,6600.11,0.021718,0.030758,1.4162445897412284,0.0332780554487786,0.38,Stage 1,performing,77.1423496844,0.01168804
AUS-001010,2026-08-31,auto_loan,WA,A,CURRENT,0,4951.53,0.028944,0.040992,1.4162520729684909,0.04765873722967351,0.38,Stage 1,performing,77.1297847488,0.015576960000000003
AUS-000644,2026-08-31,personal_loan,VIC,A,CURRENT,0,5665.26,0.015498,0.021949,1.4162472577106724,0.0327421741420405,0.62,Stage 1,performing,77.0950108788,0.013608379999999998
AUS-001195,2026-08-31,credit_card,VIC,C,CURRENT,0,1082.16,0.081083,0.114834,1.416252482024592,0.16720696195528006,0.62,Stage 1,performing,77.04663209280001,0.07119708000000001
AUS-000107,2026-08-31,personal_loan,WA,B,CURRENT,0,1716.18,0.051051,0.072301,1.4162504162504164,0.07230099999999995,0.62,Stage 1,performing,76.93054871160001,0.044826620000000005
AUS-000049,2026-08-31,auto_loan,NSW,B,CURRENT,0,4165.09,0.03422,0.048464,1.4162478082992402,0.04846399999999995,0.38,Stage 1,performing,76.70563026880001,0.01841632
AUS-002343,2026-08-31,auto_loan,NSW,C,CURRENT,0,1935.62,0.073587,0.104218,1.4162555886229906,0.10421800000000003,0.38,Stage 1,performing,76.6560491608,0.03960284
AUS-000971,2026-08-31,personal_loan,WA,A,CURRENT,0,4567.95,0.019096,0.027045,1.4162651864264768,0.03809672841168654,0.62,Stage 1,performing,76.594928805,0.0167679
AUS-000770,2026-08-31,auto_loan,WA,A,CURRENT,0,7478.59,0.018989,0.026893,1.4162409816209385,0.04875053136573482,0.38,Stage 1,performing,76.4262539306,0.01021934
AUS-000111,2026-08-31,auto_loan,NSW,A,CURRENT,0,7352.16,0.019294,0.027325,1.4162433917279984,0.060433668797766016,0.38,Stage 1,performing,76.34115336,0.0103835
AUS-000707,2026-08-31,auto_loan,QLD,A,CURRENT,0,5384.63,0.026332,0.037293,1.4162615828649552,0.03729300000000002,0.38,Stage 1,performing,76.30742250419999,0.014171339999999998
AUS-000080,2026-08-31,auto_loan,VIC,A,CURRENT,0,5250.02,0.026955,0.038175,1.4162493043962159,0.03817499999999996,0.38,Stage 1,performing,76.15941513000001,0.014506500000000002
AUS-002395,2026-08-31,auto_loan,NSW,B,CURRENT,0,3225.01,0.043862,0.06212,1.4162600884592587,0.06211999999999995,0.38,Stage 1,performing,76.12829605600001,0.0236056
AUS-001584,2026-08-31,personal_loan,NSW,A,CURRENT,0,4459.52,0.019366,0.027427,1.416244965403284,0.02742699999999998,0.62,Stage 1,performing,75.83297812480001,0.01700474
AUS-001122,2026-08-31,personal_loan,QLD,A,CURRENT,0,4471.88,0.019292,0.027322,1.4162347086875389,0.027321999999999957,0.62,Stage 1,performing,75.7520373232,0.01693964
AUS-001864,2026-08-31,auto_loan,VIC,A,CURRENT,0,6624.57,0.021154,0.029959,1.4162333364848256,0.0373074447447157,0.38,Stage 1,performing,75.4168871994,0.01138442
AUS-001037,2026-08-31,personal_loan,VIC,A,CURRENT,0,4831.03,0.017767,0.025163,1.4162773681544436,0.025163000000000046,0.62,Stage 1,performing,75.3691888918,0.01560106
AUS-001619,2026-08-31,credit_card,VIC,B,CURRENT,0,1848.69,0.046369,0.06567,1.4162479242597426,0.18435555838626305,0.62,Stage 1,performing,75.27015282600001,0.040715400000000006
AUS-000618,2026-08-31,personal_loan,WA,B,CURRENT,0,2169.55,0.039333,0.055705,1.416240815600132,0.055705000000000005,0.62,Stage 1,performing,74.92996530500001,0.0345371
AUS-001272,2026-08-31,personal_loan,QLD,B,CURRENT,0,2317.76,0.036769,0.052074,1.4162473823057466,0.052073999999999954,0.62,Stage 1,performing,74.83092122880001,0.03228588
AUS-000452,2026-08-31,credit_card,NSW,B,CURRENT,0,2429.1,0.035057,0.049649,1.4162364149813162,0.13802413660641977,0.62,Stage 1,performing,74.773479258,0.030782379999999998
AUS-002191,2026-08-31,personal_loan,VIC,B,CURRENT,0,2358.6,0.036087,0.051108,1.4162440768143654,0.06755681270232172,0.62,Stage 1,performing,74.736863856,0.03168696
AUS-000882,2026-08-31,auto_loan,NSW,A,CURRENT,0,8803.82,0.015734,0.022283,1.4162323630354645,0.033237603108984826,0.38,Stage 1,performing,74.5466980028,0.00846754
AUS-002212,2026-08-31,auto_loan,QLD,A,CURRENT,0,4696.83,0.029483,0.041755,1.4162398670420242,0.04854265710175354,0.38,Stage 1,performing,74.524131927,0.0158669
AUS-000178,2026-08-31,credit_card,WA,B,CURRENT,0,2500.91,0.033832,0.047915,1.416262709860487,0.1191290570299911,0.62,Stage 1,performing,74.29528364299999,0.0297073
AUS-001201,2026-08-31,auto_loan,NSW,A,CURRENT,0,8026.68,0.017195,0.024352,1.4162256469904042,0.04222603485697096,0.38,Stage 1,performing,74.2769703168,0.00925376
AUS-000465,2026-08-31,auto_loan,TAS,B,CURRENT,0,4368.66,0.031528,0.044652,1.4162649073839126,0.05908845288491227,0.38,Stage 1,performing,74.12637440159999,0.01696776
AUS-001935,2026-08-31,auto_loan,QLD,A,CURRENT,0,7428.93,0.018465,0.026151,1.4162469536961821,0.038968918092094684,0.38,Stage 1,performing,73.82410040340001,0.00993738
AUS-002827,2026-08-31,auto_loan,VIC,A,CURRENT,0,8340.76,0.01637,0.023184,1.4162492364080637,0.045830502143999974,0.38,Stage 1,performing,73.48142833920001,0.00880992
AUS-002945,2026-08-31,personal_loan,QLD,B,CURRENT,0,2784.98,0.030027,0.042526,1.4162587005028806,0.09314943761958239,0.62,Stage 1,performing,73.4291168776,0.026366119999999996
AUS-001706,2026-08-31,credit_card,VIC,B,CURRENT,0,1931.85,0.043245,0.061246,1.4162562145912823,0.16395413834348738,0.62,Stage 1,performing,73.357212762,0.03797252
AUS-000705,2026-08-31,personal_loan,VIC,A,CURRENT,0,3526.3,0.023684,0.033542,1.4162303664921467,0.047183587759002776,0.62,Stage 1,performing,73.33307585200001,0.020796040000000002
AUS-000682,2026-08-31,personal_loan,WA,A,CURRENT,0,3315.21,0.025179,0.03566,1.4162595813971959,0.035660000000000025,0.62,Stage 1,performing,73.296640932,0.0221092
AUS-000087,2026-08-31,auto_loan,TAS,A,CURRENT,0,8300.52,0.0164,0.023227,1.416280487804878,0.030848821012699257,0.38,Stage 1,performing,73.26254765520001,0.00882626
AUS-000887,2026-08-31,personal_loan,QLD,A,CURRENT,0,3243.29,0.025672,0.036358,1.4162511685883452,0.06275634165139421,0.62,Stage 1,performing,73.1101134484,0.02254196
AUS-002403,2026-08-31,auto_loan,NSW,A,CURRENT,0,6031.95,0.022505,0.031873,1.4162630526549655,0.03448277373098596,0.38,Stage 1,performing,73.05741009299999,0.012111739999999998
AUS-000022,2026-08-31,personal_loan,TAS,A,CURRENT,0,4955.32,0.016733,0.023698,1.4162433514611843,0.03340564706848015,0.62,Stage 1,performing,72.8073274832,0.014692760000000001
AUS-000646,2026-08-31,credit_card,NSW,A,CURRENT,0,3330.25,0.024872,0.035225,1.4162512061756192,0.09930872987823425,0.62,Stage 1,performing,72.730994875,0.021839499999999998
AUS-000492,2026-08-31,auto_loan,NSW,B,CURRENT,0,4048.47,0.033368,0.047257,1.4162371134020617,0.04725699999999999,0.38,Stage 1,performing,72.7010477802,0.01795766
AUS-000363,2026-08-31,personal_loan,NSW,C,CURRENT,0,709.23,0.116713,0.165295,1.4162518314155235,0.16529499999999997,0.62,Stage 1,performing,72.683947167,0.1024829
AUS-001087,2026-08-31,auto_loan,VIC,A,CURRENT,0,8143.54,0.016581,0.023483,1.416259574211447,0.02348300000000003,0.38,Stage 1,performing,72.6692049316,0.00892354
AUS-002134,2026-08-31,credit_card,VIC,C,CURRENT,0,822.08,0.100256,0.141988,1.4162543887647623,0.34369344014175185,0.62,Stage 1,performing,72.3698069248,0.08803256
AUS-002414,2026-08-31,auto_loan,QLD,A,CURRENT,0,6087.43,0.022041,0.031216,1.4162696792341545,0.05148341437138226,0.38,Stage 1,performing,72.20958165440001,0.01186208
AUS-002642,2026-08-31,auto_loan,VIC,A,CURRENT,0,5341.34,0.025095,0.035541,1.4162582187686792,0.06981883731900007,0.38,Stage 1,performing,72.13789467720001,0.013505580000000001
AUS-002995,2026-08-31,auto_loan,QLD,B,CURRENT,0,3923.74,0.03412,0.048322,1.4162368112543962,0.048321999999999976,0.38,Stage 1,performing,72.0491264264,0.018362359999999998
AUS-001098,2026-08-31,credit_card,QLD,C,CURRENT,0,683.15,0.11968,0.169497,1.4162516711229949,0.243146526585447,0.62,Stage 1,performing,71.79096284100001,0.10508814000000002
AUS-000215,2026-08-31,auto_loan,NSW,A,CURRENT,0,8654.06,0.015391,0.021798,1.4162822428692095,0.03606538218219191,0.38,Stage 1,performing,71.6836559544,0.00828324
AUS-002994,2026-08-31,auto_loan,NSW,A,CURRENT,0,5300.19,0.024831,0.035167,1.4162538762031331,0.03516699999999995,0.38,Stage 1,performing,70.82887705739999,0.013363459999999999
AUS-000755,2026-08-31,auto_loan,NSW,A,CURRENT,0,7798.83,0.016875,0.023899,1.416237037037037,0.05106024438501511,0.38,Stage 1,performing,70.8260105046,0.00908162
AUS-002799,2026-08-31,auto_loan,SA,A,CURRENT,0,8411.1,0.015626,0.02213,1.4162293613208754,0.03481230280038872,0.38,Stage 1,performing,70.73230434000001,0.008409400000000001
AUS-002286,2026-08-31,personal_loan,QLD,B,CURRENT,0,1689.24,0.047674,0.067518,1.416243654822335,0.07293433801728666,0.62,Stage 1,performing,70.71354591839999,0.041861159999999994
AUS-002240,2026-08-31,auto_loan,NSW,B,CURRENT,0,2776.79,0.047268,0.066943,1.4162435474316664,0.06694299999999997,0.38,Stage 1,performing,70.6369281286,0.02543834
AUS-001207,2026-08-31,auto_loan,WA,A,CURRENT,0,5531.56,0.023614,0.033443,1.4162361311086644,0.033443,0.38,Stage 1,performing,70.29694521040001,0.01270834
AUS-002937,2026-08-31,personal_loan,SA,B,CURRENT,0,2495.31,0.032036,0.045371,1.4162504682232488,0.049057680068305576,0.62,Stage 1,performing,70.1931202062,0.028130020000000002
AUS-001762,2026-08-31,personal_loan,SA,B,CURRENT,0,1152.77,0.069303,0.09815,1.4162446070155692,0.09814999999999996,0.62,Stage 1,performing,70.14951280999999,0.06085299999999999
AUS-002463,2026-08-31,personal_loan,VIC,B,CURRENT,0,1847.92,0.043042,0.060958,1.4162445982993357,0.06095799999999996,0.62,Stage 1,performing,69.8402145632,0.03779396
AUS-000994,2026-08-31,personal_loan,QLD,A,CURRENT,0,2648.57,0.029934,0.042394,1.4162490813122204,0.04239400000000004,0.62,Stage 1,performing,69.61575547960001,0.026284280000000004
AUS-000195,2026-08-31,personal_loan,QLD,B,CURRENT,0,1784.06,0.044377,0.062849,1.4162516618969287,0.06284900000000004,0.62,Stage 1,performing,69.5183599028,0.03896638
AUS-000253,2026-08-31,auto_loan,NSW,B,CURRENT,0,3530.0,0.036556,0.051772,1.4162381004486269,0.06013623887995079,0.38,Stage 1,performing,69.4469608,0.01967336
AUS-002987,2026-08-31,personal_loan,VIC,A,CURRENT,0,3237.78,0.02439,0.034542,1.4162361623616238,0.03454199999999996,0.62,Stage 1,performing,69.34042599120001,0.02141604
AUS-001758,2026-08-31,credit_card,QLD,B,CURRENT,0,1676.03,0.047076,0.066671,1.4162418217350665,0.07734242078758746,0.62,Stage 1,performing,69.2804096006,0.04133602
AUS-001944,2026-08-31,personal_loan,QLD,B,CURRENT,0,2206.21,0.035739,0.050615,1.416239961946333,0.050614999999999966,0.62,Stage 1,performing,69.23373787300001,0.0313813
AUS-001565,2026-08-31,auto_loan,SA,A,CURRENT,0,8199.25,0.015669,0.022191,1.4162358797625887,0.03129127896816852,0.38,Stage 1,performing,69.140831565,0.00843258
AUS-001515,2026-08-31,credit_card,QLD,B,CURRENT,0,1421.91,0.055009,0.077906,1.416240978748932,0.1264415007650752,0.62,Stage 1,performing,68.6806986852,0.04830172
AUS-001628,2026-08-31,personal_loan,NSW,A,CURRENT,0,3935.35,0.019866,0.028135,1.4162387999597301,0.055478421775000064,0.62,Stage 1,performing,68.64706479499999,0.0174437
AUS-000851,2026-08-31,personal_loan,QLD,A,CURRENT,0,2865.87,0.027169,0.038478,1.4162464573594906,0.04786389942945213,0.62,Stage 1,performing,68.3692264332,0.02385636
AUS-001487,2026-08-31,credit_card,NSW,A,CURRENT,0,4823.5,0.01606,0.022745,1.4162515566625156,0.06310902988610234,0.62,Stage 1,performing,68.02051465,0.014101899999999999
AUS-001314,2026-08-31,personal_loan,VIC,A,CURRENT,0,2856.52,0.027022,0.03827,1.4162534231367032,0.04139226900387871,0.62,Stage 1,performing,67.777792648,0.0237274
AUS-002041,2026-08-31,personal_loan,NSW,A,CURRENT,0,4274.29,0.017998,0.02549,1.4162684742749194,0.025490000000000013,0.62,Stage 1,performing,67.550024302,0.0158038
AUS-002660,2026-08-31,personal_loan,NSW,A,CURRENT,0,3124.33,0.024566,0.034792,1.41626638443377,0.034792000000000045,0.62,Stage 1,performing,67.39504740319998,0.021571039999999996
AUS-000333,2026-08-31,auto_loan,WA,C,CURRENT,0,1497.95,0.083578,0.118367,1.4162459020316351,0.118367,0.38,Stage 1,performing,67.376982107,0.04497946
AUS-002633,2026-08-31,credit_card,VIC,B,CURRENT,0,1912.08,0.040115,0.056813,1.4162532718434502,0.09729434960692085,0.62,Stage 1,performing,67.3512206448,0.03522406
AUS-002834,2026-08-31,credit_card,QLD,C,CURRENT,0,580.96,0.13092,0.185415,1.4162465627864342,0.185415,0.62,Stage 1,performing,66.785593008,0.1149573
AUS-002997,2026-08-31,auto_loan,VIC,A,CURRENT,0,7977.66,0.015548,0.02202,1.4162593259583227,0.04177878392743373,0.38,Stage 1,performing,66.75386781600001,0.008367600000000001
AUS-001929,2026-08-31,personal_loan,VIC,B,CURRENT,0,2274.12,0.033396,0.047297,1.4162474547850041,0.04729700000000003,0.62,Stage 1,performing,66.68661325679999,0.029324139999999995
AUS-002886,2026-08-31,personal_loan,TAS,C,CURRENT,0,618.68,0.122678,0.173743,1.416252302776374,0.17374299999999998,0.62,Stage 1,performing,66.6446179288,0.10772066000000001
AUS-001753,2026-08-31,credit_card,NSW,B,CURRENT,0,1646.31,0.045983,0.065123,1.416240784637801,0.1549426405077723,0.62,Stage 1,performing,66.47184060059999,0.04037626
AUS-001245,2026-08-31,personal_loan,VIC,A,CURRENT,0,4702.54,0.016078,0.02277,1.4162209230003733,0.05050478691052884,0.62,Stage 1,performing,66.387638196,0.0141174
AUS-000057,2026-08-31,auto_loan,VIC,A,CURRENT,0,6507.12,0.018944,0.026829,1.4162267736486487,0.026828999999999992,0.38,Stage 1,performing,66.3402185424,0.010195019999999999
AUS-002044,2026-08-31,credit_card,NSW,B,CURRENT,0,1755.99,0.04297,0.060856,1.4162438910868047,0.1133816936355968,0.62,Stage 1,performing,66.2547670128,0.03773072
AUS-001254,2026-08-31,auto_loan,QLD,B,CURRENT,0,2607.88,0.047089,0.06669,1.4162543269128671,0.06669000000000003,0.38,Stage 1,performing,66.089416536,0.0253422
AUS-000627,2026-08-31,auto_loan,SA,B,CURRENT,0,3872.74,0.031689,0.04488,1.416264318848812,0.04488000000000003,0.38,Stage 1,performing,66.047257056,0.017054400000000004
AUS-001665,2026-08-31,credit_card,VIC,A,CURRENT,0,2972.53,0.025284,0.035808,1.4162316089226388,0.100895279777247,0.62,Stage 1,performing,65.9930196288,0.02220096
AUS-000085,2026-08-31,personal_loan,NSW,A,CURRENT,0,3043.54,0.024543,0.034759,1.4162490323106385,0.034758999999999984,0.62,Stage 1,performing,65.5900522532,0.02155058
AUS-002751,2026-08-31,personal_loan,VIC,A,CURRENT,0,4360.25,0.017114,0.024238,1.4162673834287716,0.03810461026747103,0.62,Stage 1,performing,65.52391849,0.01502756
AUS-001760,2026-08-31,credit_card,NT,B,CURRENT,0,2369.7,0.031428,0.04451,1.4162530227822325,0.10419560973698627,0.62,Stage 1,performing,65.39471514,0.027596200000000005
AUS-001212,2026-08-31,credit_card,VIC,C,CURRENT,0,753.79,0.098602,0.139645,1.4162491633029757,0.13964500000000002,0.62,Stage 1,performing,65.26306282099999,0.08657989999999999
AUS-001374,2026-08-31,credit_card,QLD,B,CURRENT,0,2109.77,0.035183,0.049828,1.41625216723986,0.10483142454412264,0.62,Stage 1,performing,65.1778841272,0.03089336
AUS-000819,2026-08-31,auto_loan,TAS,B,CURRENT,0,3123.96,0.038694,0.0548,1.4162402439654727,0.05479999999999996,0.38,Stage 1,performing,65.05334304,0.020824
AUS-002943,2026-08-31,credit_card,NSW,A,CURRENT,0,4390.94,0.016822,0.023824,1.4162406372607301,0.06791174799983024,0.62,Stage 1,performing,64.8580478272,0.01477088
AUS-001308,2026-08-31,auto_loan,VIC,A,CURRENT,0,6440.82,0.01862,0.026371,1.4162728249194414,0.026371000000000033,0.38,Stage 1,performing,64.54332840359999,0.010020979999999999
AUS-000735,2026-08-31,personal_loan,NSW,A,CURRENT,0,2471.3,0.029683,0.042039,1.4162652023043492,0.04203900000000005,0.62,Stage 1,performing,64.41240803400001,0.026064180000000003
AUS-000265,2026-08-31,credit_card,NSW,B,CURRENT,0,1804.91,0.040638,0.057554,1.4162606427481668,0.1291732199490372,0.62,Stage 1,performing,64.4054698868,0.035683480000000004
AUS-002980,2026-08-31,credit_card,ACT,B,CURRENT,0,2370.57,0.030913,0.043781,1.4162650017791867,0.08905004562666963,0.62,Stage 1,performing,64.3472736054,0.02714422
AUS-001334,2026-08-31,credit_card,VIC,B,CURRENT,0,1391.58,0.052463,0.074301,1.4162552656157674,0.1702090953202281,0.62,Stage 1,performing,64.1053870596,0.04606662000000001
AUS-002612,2026-08-31,credit_card,TAS,A,CURRENT,0,2439.22,0.029881,0.042319,1.4162511294802718,0.11848939541774828,0.62,Stage 1,performing,63.9997177316,0.026237780000000002
AUS-002365,2026-08-31,auto_loan,VIC,A,CURRENT,0,4259.63,0.027889,0.039498,1.4162573057477859,0.03949800000000003,0.38,Stage 1,performing,63.9338089812,0.01500924
AUS-002071,2026-08-31,credit_card,NSW,A,CURRENT,0,2754.78,0.026393,0.037379,1.4162467320880539,0.09372581985145567,0.62,Stage 1,performing,63.841971404400006,0.02317498
AUS-001173,2026-08-31,personal_loan,WA,B,CURRENT,0,2019.99,0.035867,0.050797,1.416260071932417,0.08321991582165678,0.62,Stage 1,performing,63.61784785860001,0.031494140000000004
AUS-002444,2026-08-31,auto_loan,NSW,B,CURRENT,0,1908.6,0.061934,0.087714,1.4162495559789452,0.08771399999999996,0.38,Stage 1,performing,63.616157351999995,0.03333132
AUS-000785,2026-08-31,credit_card,QLD,B,CURRENT,0,1388.78,0.05189,0.073489,1.4162459047986125,0.0967649685017884,0.62,Stage 1,performing,63.2772331204,0.04556318
AUS-002379,2026-08-31,personal_loan,NSW,A,CURRENT,0,4111.64,0.017414,0.024663,1.4162742620879754,0.02466299999999999,0.62,Stage 1,performing,62.87133393840001,0.01529106
AUS-001384,2026-08-31,credit_card,VIC,A,CURRENT,0,2920.39,0.02448,0.03467,1.4162581699346406,0.0844343133618145,0.62,Stage 1,performing,62.77495120599999,0.021495399999999998
AUS-002067,2026-08-31,auto_loan,WA,A,CURRENT,0,6475.45,0.017992,0.025481,1.4162405513561582,0.025480999999999976,0.38,Stage 1,performing,62.700357751,0.00968278
AUS-001939,2026-08-31,personal_loan,VIC,B,CURRENT,0,1136.92,0.062767,0.088894,1.4162537639205315,0.08889400000000003,0.62,Stage 1,performing,62.660527217600006,0.05511428
AUS-000131,2026-08-31,personal_loan,VIC,A,CURRENT,0,4290.51,0.016598,0.023507,1.4162549704783707,0.023506999999999945,0.62,Stage 1,performing,62.531351513400004,0.01457434
AUS-000901,2026-08-31,auto_loan,ACT,B,CURRENT,0,1835.14,0.063158,0.089448,1.4162576395706006,0.08944799999999997,0.38,Stage 1,performing,62.3768490336,0.03399024
AUS-002678,2026-08-31,credit_card,VIC,A,CURRENT,0,3877.04,0.01824,0.025832,1.4162280701754386,0.07147000994027042,0.62,Stage 1,performing,62.0940523136,0.01601584
AUS-000662,2026-08-31,credit_card,NSW,B,CURRENT,0,1166.54,0.060427,0.08558,1.4162543233984808,0.1385246395042956,0.62,Stage 1,performing,61.896145784,0.0530596
AUS-000238,2026-08-31,auto_loan,VIC,A,CURRENT,0,6826.98,0.016834,0.023841,1.4162409409528338,0.023841,0.38,Stage 1,performing,61.8495714684,0.009059580000000001
AUS-000795,2026-08-31,personal_loan,VIC,B,CURRENT,0,1842.28,0.038209,0.054113,1.4162370122222514,0.05411299999999997,0.62,Stage 1,performing,61.8086045368,0.03355006
AUS-000104,2026-08-31,credit_card,NSW,B,CURRENT,0,1350.76,0.052087,0.073768,1.4162458962889013,0.10858554598236458,0.62,Stage 1,performing,61.778575481599994,0.04573616
AUS-001365,2026-08-31,auto_loan,WA,A,CURRENT,0,7300.83,0.015652,0.022167,1.416240736008178,0.0330655475485071,0.38,Stage 1,performing,61.498249471799994,0.008423459999999999
AUS-000249,2026-08-31,personal_loan,VIC,B,CURRENT,0,2279.87,0.030712,0.043496,1.416254232873144,0.04349599999999998,0.62,Stage 1,performing,61.482439822399996,0.02696752
AUS-002445,2026-08-31,auto_loan,NSW,A,CURRENT,0,4336.46,0.026315,0.037269,1.4162644879346378,0.037269,0.38,Stage 1,performing,61.4139005412,0.01416222
AUS-001670,2026-08-31,credit_card,VIC,B,CURRENT,0,2019.94,0.034522,0.048892,1.4162563003302242,0.11409170716150052,0.62,Stage 1,performing,61.2305220176,0.03031304
AUS-001268,2026-08-31,credit_card,NSW,B,CURRENT,0,1384.8,0.050252,0.071169,1.4162421396163336,0.16340802227434448,0.62,Stage 1,performing,61.10399534399999,0.044124779999999995
AUS-001489,2026-08-31,credit_card,NSW,A,CURRENT,0,2608.11,0.026647,0.037739,1.4162569895297783,0.07701740990965822,0.62,Stage 1,performing,61.0250272398,0.02339818
AUS-001095,2026-08-31,auto_loan,QLD,A,CURRENT,0,5080.13,0.022309,0.031595,1.4162445649737774,0.03159500000000004,0.38,Stage 1,performing,60.992548793,0.012006099999999999
AUS-002904,2026-08-31,credit_card,VIC,B,CURRENT,0,2120.09,0.032724,0.046345,1.4162388461068327,0.07238119827163092,0.62,Stage 1,performing,60.918454051000005,0.0287339
AUS-000261,2026-08-31,personal_loan,NSW,B,CURRENT,0,1471.02,0.047135,0.066755,1.4162511933807147,0.06675500000000001,0.62,Stage 1,performing,60.882722861999994,0.0413881
AUS-002077,2026-08-31,credit_card,WA,A,CURRENT,0,2844.62,0.024334,0.034463,1.4162488698939755,0.09459002298214347,0.62,Stage 1,performing,60.781166217199996,0.02136706
AUS-001170,2026-08-31,personal_loan,NSW,A,CURRENT,0,2779.16,0.024854,0.035199,1.4162307878007565,0.03519899999999998,0.62,Stage 1,performing,60.6506647608,0.02182338
AUS-002404,2026-08-31,credit_card,VIC,B,CURRENT,0,1765.35,0.039006,0.055242,1.416243654822335,0.07734893864895354,0.62,Stage 1,performing,60.463308114,0.03425004
AUS-002360,2026-08-31,personal_loan,NSW,A,CURRENT,0,2421.93,0.028358,0.040162,1.4162493828901899,0.0692213897953533,0.62,Stage 1,performing,60.307122649200004,0.024900440000000003
AUS-002184,2026-08-31,personal_loan,NSW,A,CURRENT,0,3738.55,0.018344,0.02598,1.4162668992586132,0.028114288123362696,0.62,Stage 1,performing,60.21906798,0.0161076
AUS-001146,2026-08-31,personal_loan,NSW,A,CURRENT,0,4357.94,0.015699,0.022234,1.4162685521370788,0.022233999999999976,0.62,Stage 1,performing,60.074551535199994,0.01378508
AUS-002901,2026-08-31,personal_loan,QLD,A,CURRENT,0,2879.2,0.023747,0.033632,1.4162631069187688,0.03912632066591559,0.62,Stage 1,performing,60.036617727999996,0.02085184
AUS-000318,2026-08-31,auto_loan,NSW,A,CURRENT,0,6386.92,0.017425,0.024678,1.4162410329985653,0.024677999999999978,0.38,Stage 1,performing,59.894236468799996,0.00937764
AUS-002607,2026-08-31,auto_loan,VIC,A,CURRENT,0,7274.88,0.015267,0.021622,1.4162572869588,0.02162200000000003,0.38,Stage 1,performing,59.773033036799994,0.008216359999999999
AUS-002165,2026-08-31,credit_card,WA,A,CURRENT,0,2590.14,0.026274,0.037211,1.4162670320468906,0.037210999999999994,0.62,Stage 1,performing,59.756653714799995,0.02307082
AUS-001260,2026-08-31,credit_card,NSW,A,CURRENT,0,3361.56,0.020199,0.028607,1.4162582306054754,0.08116965870703807,0.62,Stage 1,performing,59.621771090399996,0.01773634
AUS-000678,2026-08-31,auto_loan,NSW,B,CURRENT,0,2916.88,0.037919,0.053703,1.4162557029457528,0.0752189832045288,0.38,Stage 1,performing,59.525178523200005,0.02040714
AUS-000630,2026-08-31,credit_card,NSW,C,CURRENT,0,593.29,0.113343,0.160522,1.416249790459049,0.20808404628381938,0.62,Stage 1,performing,59.046380375599995,0.09952364
